file,line,source,interpretation
cpp/ecsp_cpp_solver_hybrid.cpp,672,double undecomp=1.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,673,double energy_at_eval=0.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,675,"double congestion=0.0,peakT=0.0,peakI=0.0,finalR=0.0,solver_res=0.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,679,"double wall=0.0,max_species_limiter=0.0,max_temp_cap=0.0,max_gas_cap=0.0,max_chem_cap=0.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,680,double simulated_time=0.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,691,"double h=c.domain/std::max(g.n-1,1),alphaT=c.k/(c.density*c.cp);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,705,double meanJ=0.0; size_t pcnt=0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,708,"double congestion=percentile99(Jvals)/std::max(meanJ,c.current_density_floor);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,710,"double energy=0.0,prev_power=0.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,712,"double eval_undecomp=1.0,eval_energy=0.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,716,double time=(step+1)*c.dt;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,735,"double ox=std::min(s.cp[i],s.cm[i])/std::max(c.lp0,1e-12);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,736,double gate=sigmoid((s.T[i]-c.chem_activation_T)/20.0);,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,737,"double rate=c.chem_A*std::exp(-c.chem_Ea/(c.R*std::max(s.T[i],1.0)))",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,747,"double maxT=0.0,sumAlpha=0.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,755,double leq=1/(1+std::exp(-(oldT[i]-c.effective_softening_T)/c.transition_width));,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,757,"double chemgas=c.density*c.gas_yield_mass*chem[i]/std::max(c.gas_molar_mass,1e-30);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,760,"double convfac=clampd(1-c.gas_thermal_insulation*s.coverage[i],0.05,1);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,786,"double undecomp=1-sumAlpha/std::max<size_t>(pcnt,1);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,815,"const double invN=1.0/std::max<size_t>(g.N,1);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,816,"const double anode_fraction=std::count(g.anode.begin(),g.anode.end(),uint8_t(1))*invN;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,817,"const double cathode_fraction=std::count(g.cathode.begin(),g.cathode.end(),uint8_t(1))*invN;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/ecsp_cpp_solver_hybrid.cpp,883,"transport_fields(s,g,c,t); double h=c.domain/std::max(g.n-1,1); int gi=0; double go=0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,22,double domain = 0.020;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,23,double layer = 0.001;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,24,double voltage = 260.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,25,double cathode_voltage = 0.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,26,double dt = 2.5e-4;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,27,double end_time = 2.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,28,double eval_time = 2.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,29,double electrical_interval = 2.5e-3;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,30,double ignition_T = 622.15;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,31,double ignition_progress_guard = 0.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,32,double ignition_rate_guard = 0.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,36,double density = 1261.36;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,37,double cation0 = 3000.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,38,double anion0 = 3000.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,39,double water0 = 30000.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,40,double lp0 = 3000.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,41,double glycerol_pva_ratio = 0.5;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,42,double boric_pva_ratio = 0.1;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,43,double effective_softening_T = 355.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,46,double R = 8.314462618;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,47,double F = 96485.33212;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,48,double zplus = 1.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,49,double zminus = -1.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,50,"double Dp_dry = 5e-15, Dm_dry = 3e-15;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,51,"double Dp_wet = 2e-13, Dm_wet = 1.5e-13;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,52,double Dw0 = 2e-10;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,53,"double Ea_Dp = 22000.0, Ea_Dm = 25000.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,54,double Tref = 298.15;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,55,double liquid_D_gain = 120.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,56,double water_activity_exp = 1.2;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,57,double glycerol_gain = 1.5;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,58,double crosslink_penalty = 0.8;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,59,double concentration_min_fraction = 1e-6;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,60,double concentration_max_multiple = 2.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,61,double electroneutral_relax = 1.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,62,double max_relative_concentration_change = 0.05;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,66,double sigma_e0 = 0.001;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,67,double sigma_e_temp_coeff = 0.006;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,68,double sigma_e_liquid_suppression = 0.98;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,69,"double sigma_min = 1e-4, sigma_max = 0.5;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,73,double transition_width = 15.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,74,double phase_relax_time = 0.08;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,75,double latent_heat = 0.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,76,double fast_ion_liquid_threshold = 0.1;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,82,double diffusion_layer = 3e-5;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,83,double reaction_layer_min = 3e-5;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,84,double contact_normal_length = 3e-5;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,85,double initial_contact_drop = 5.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,89,double activation_heat_fraction = 1.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,90,double exp_limit = 45.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,91,double liquid_kinetics_gain = 40.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,92,double min_active_area = 0.02;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,95,"double Eeq=0, j0=1, alpha=0.5, reverse=1, n=1, km=1e-5;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,96,"double dH=0, water_stoich=0, salt_stoich=0, gas_yield=0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,97,"double ref_activity=1, nernst_exp=-1;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,101,double activity_floor = 1e-6;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,102,"double activity_A = 0.2, activity_B = 1.0, activity_linear = 0.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,103,double max_log10_gamma = 0.5;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,104,double max_nernst_shift = 0.25;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,108,"double pass_form = 0.02, pass_remove=0.005, pass_jref=1000.0, pass_jexp=1.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,109,"double pass_T0=360.0, pass_Tw=25.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,111,"double gas_cov_form=0.2, gas_cov_detach=1.0, gas_source_ref=100.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,112,double gas_thermal_insulation=0.5;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,116,"double robin_phi_tol=0.01, robin_current_tol=0.005, robin_balance_tol=0.005;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,117,double robin_relax=0.35;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,118,double robin_balance_abs=1e-12;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,119,"double gauge_margin=25.0, gauge_max_step=65.0, gauge_deriv_floor=1e-14;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,121,double gauge_relax=1.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,123,"double local_abs_tol=0.01, local_rel_tol=1e-4;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,127,"double chem_A=5e9, chem_Ea=110000.0, chem_order=1.0, oxidizer_order=0.5;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,128,"double oxidizer_consume=0.25, chem_max_rate=50.0, chem_heat=200000.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,129,"double gas_molar_mass=0.03, gas_yield_mass=0.35, chem_activation_T=430.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,132,"double cp=2200.0, k=0.4, T0=298.15, Tamb=298.15, hconv=12.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,133,"double emissivity=0.85, sigma_sb=5.670374419e-8, Tmin=250.0, Tmax=2500.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,134,"double gas_D=3e-6, gas_loss=1.0, gas_max=5000.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,138,"double pcg_rtol_static=1e-10, pcg_rtol_coupled=1e-9, pcg_atol=1e-12;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,139,"double current_floor=1e-15, current_density_floor=1e-12;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,174,"auto legacy_rtol=m.find(""pcg_rtol"");if(legacy_rtol!=m.end()){std::istringstream ss(legacy_rtol->second);double v=0;ss>>v;if(v>0){c.pcg_rtol_static=v;c.pcg_rtol_coupled=v;}}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,263,"struct Transport {std::vector<double> Dp,Dm,Dw,sigi,sige,sig,waterAct,fast; explicit Transport(size_t N=0):Dp(N),Dm(N),Dw(N),sigi(N),sige(N),sig(N),waterAct(N),fast(N){}};",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,264,"struct Electrical {std::vector<double> Ex,Ey,Jx,Jy,Jmag,Jox,Joy,Jdx,Jdy,qj,ionicFrac; explicit Electrical(size_t N=0):Ex(N),Ey(N),Jx(N),Jy(N),Jmag(N),Jox(N),Joy(N),Jdx(N),Jdy(N),qj(N),ionicFrac(N){}};",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,268,"double rawA=0,rawC=0,totalI=0,mismatch=0,waterFrac=0,lpFrac=0,utilization=0,maxNernstShift=0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,269,"int outerIters=0,gaugeIters=0,linearSolves=0; long long linearIterations=0; double gaugeOffset=0,balanceCombined=0; bool converged=false;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,272,"struct SolverDiag {int iterations=0; double relres=0; bool converged=false; std::string method=""cpp_fp64_pcg_jacobi_surface_contact"";};",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,275,"static inline double harmonic(double a,double b){double sum=a+b; return (a>0&&b>0&&sum>0)?2*a*b/sum:0.0;}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,276,static inline double sigmoid(double x){ if(x>=0){double e=std::exp(-x);return 1/(1+e);} double e=std::exp(x);return e/(1+e); },C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,279,"double sr=0.0, sc=0.0, count=0.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,293,"const double norm2=std::max(vr*vr+vc*vc,1e-20);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,294,"const double available=std::max((c.voltage-c.cathode_voltage)-2.0*c.initial_contact_drop,0.1);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,297,const double projection=((r-cc.first)*vr+(col-cc.second)*vc)/norm2;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,298,"const double xi=clampd(projection,0.0,1.0);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,314,"const double T=std::max(s.T[i],1.0);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,315,"const double wa=clampd(s.water[i]/std::max(c.water0,1e-12),0,1);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,319,const double pa=std::exp(-c.Ea_Dp/c.R*(1/T-1/c.Tref));,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,320,const double ma=std::exp(-c.Ea_Dm/c.R*(1/T-1/c.Tref));,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,321,"const double fast=clampd((s.liquid[i]-c.fast_ion_liquid_threshold)/std::max(1-c.fast_ion_liquid_threshold,1e-30),0,1);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,322,const double phase_gain=1+c.liquid_D_gain*fast;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,323,const double plasticizer=1+c.glycerol_gain*c.glycerol_pva_ratio;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,324,const double crosslink=1/(1+c.crosslink_penalty*c.boric_pva_ratio);,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,327,const double Dw=c.Dw0*std::exp(-12000/c.R*(1/T-1/c.Tref))*(1+4*fast);,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,328,"const double sigi=c.F*c.F/(c.R*T)*(c.zplus*c.zplus*Dp*std::max(s.cp[i],0.0)+c.zminus*c.zminus*Dm*std::max(s.cm[i],0.0));",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,329,"const double solid=std::max(1-c.sigma_e_liquid_suppression*s.liquid[i],0.01);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,330,const double sige=c.sigma_e0*std::exp(c.sigma_e_temp_coeff*(T-c.T0))*solid;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,355,"for(int r=0;r<n;r++)for(int col=0;col<n-1;col++){size_t a=g.id(r,col),b=g.id(r,col+1);if(g.prop[a]&&g.prop[b]){double dp=harmonic(t.Dp[a],t.Dp[b]),dm=harmonic(t.Dm[a],t.Dm[b]);double j=-c.F*(c.zplus*dp*(s.cp[b]-s.cp[a])/h+c.zminus*dm*(s.cm[b]-s.cm[a])/h);fx[size_t(r)*(n+1)+col+1]=j;}}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,356,"for(int r=0;r<n-1;r++)for(int col=0;col<n;col++){size_t a=g.id(r,col),b=g.id(r+1,col);if(g.prop[a]&&g.prop[b]){double dp=harmonic(t.Dp[a],t.Dp[b]),dm=harmonic(t.Dm[a],t.Dm[b]);double j=-c.F*(c.zplus*dp*(s.cp[b]-s.cp[a])/h+c.zminus*dm*(s.cm[b]-s.cm[a])/h);fy[size_t(r+1)*n+col]=j;}}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,374,"const double surface_scale=h*h/std::max(c.layer,1e-30);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,391,"const double ka=std::max(contact->anodeSlope[i],0.0);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
